category	severity	effort	verified	cluster	file	line	summary	evidence	upstreamModule
FUNC_GAP	medium	small	Y		Sources/EChartsKit/component/geo/GeoView.swift	548	Region-click → geoToggleSelect dispatch is not wired, so clicking geo regions does not toggle selection.	Confirmed comment-only (lines 547-548): region click → geoToggleSelect dispatch not wired (depends on unported findEventDispatcher + events). Clicking geo regions does not toggle selection.	
FUNC_GAP	medium	medium	Y		Sources/EChartsKit/component/geo/GeoView.swift	551	updateSelectStatus (enter/leaveSelect traversal per isSelected) is not wired, so geo select-state highlighting does not render.	Confirmed comment-only (lines 550-551): updateSelectStatus (enter/leaveSelect traversal per isSelected) not wired. Geo select-state highlighting does not render.	
FUNC_GAP	medium	medium	Y		Sources/EChartsKit/component/graphic/GraphicView.swift	274	graphicUtil.setTooltipConfig is not wired, so per-element tooltip config on graphic elements is never installed.	grep: no func setTooltipConfig anywhere in Sources. Per-element tooltip config on graphic elements is never installed. Live path (GraphicComponentView registered ECharts.swift:1043). Feature silently ignored.	
FUNC_GAP	medium	small	Y		Sources/EChartsKit/component/graphic/GraphicView.swift	533	The on<Event> handler assignment loop is dropped, so user event handlers declared on graphic element options are never bound.	Confirmed comment-only: the on<Event> handler-copy loop is dropped (lines 532-534 are comments). User event handlers declared on graphic element options are never bound. Live path. Feature silently ignored.	
FUNC_GAP	medium	small	Y		Sources/EChartsKit/component/graphic/GraphicView.swift	537	el.draggable is not wired, so draggable graphic elements are not made draggable.	Confirmed comment-only: el.draggable assignment is not wired (line 536-537 comment). Draggable graphic elements are not made draggable. Interaction silently ignored.	
FUNC_GAP	medium	medium	Y		Sources/EChartsKit/component/helper/RoamController.swift	673	Modifier-key gating ('ctrl'|'shift'|'alt') for roam behaviors is unsupported because ZRRawEvent carries no shiftKey/ctrlKey/altKey, so a string-configured behavior is always treated as unavailable (graph uses booleans so not exercised there).	Confirmed. isBehaviorSettingAvailable (667-680): a Bool setting works, but a String setting (modifier-key gating 'ctrl'/'shift'/'alt') returns false unconditionally (672-677) because ZRRawEvent carries no shiftKey/ctrlKey/altKey. So a string-configured roam behavior (e.g. zoomOnMouseWheel:'shift') is always treated as unavailable — the option is silently ignored. Graph roam uses booleans so unaffected, but geo/dataZoom string-modifier configs would be dropped. Severity medium (option silently ignored).	
FUNC_GAP	medium	medium	Y		Sources/EChartsKit/component/helper/roamHelperGeo.swift	40	MAP_SERIES_GROUP roam sync-to-all (otherModelsToSync) is not implemented — only a single roam host is synced, so multiple map series sharing one geo won't roam together.	Confirmed: registerGeoRoamAction handler filters strictly by hostId (line 192 'hostModel.id != hid { return }'); otherModelsToSync sync-to-all is not implemented (grep found no impl; same gap flagged at EChartsView.swift:307). When multiple map series share one Geo, roaming one host leaves the others' geoRoamState unchanged so they desync on rebuild — user-visible, but an uncommon multi-series-on-one-geo config, hence medium not high.	
FUNC_GAP	medium	small	Y		Sources/EChartsKit/component/legend/LegendView.swift	321	triggerEvent branch that packs eventData onto each legend child (packEventData) is not wired, so triggerEvent legend events carry no series/data payload.	Confirmed: triggerEvent branch is `_ = triggerEvent` (line 323), packEventData never called; packEventData itself is only a comment (line 394). With triggerEvent:true, legend events carry no series/data payload. Feature silently ignored. Medium.	
FUNC_GAP	medium	small	Y		Sources/EChartsKit/component/legend/LegendView.swift	395	packEventData is entirely unimplemented (body is a comment); legend elements get no getECData eventData even though innerStore.getECData is ported and available.	Confirmed: packEventData body is a comment only. innerStore.getECData IS ported (innerStore.swift:83) so the claim's 'available' premise holds. Legend elements get no eventData; combined with line 321 this means triggerEvent legend events lack payload. Medium.	
FUNC_GAP	medium	small	Y		Sources/EChartsKit/component/legend/ScrollableLegendView.swift	192	Page-arrow icon onclick not wired; tapping the scroll legend page arrows does nothing (_pageGo is ported but never bound).	Confirmed: page-arrow icon onclick not bound (line 192-194 adds icon without .on('click')). Legend ITEM clicks ARE wired (LegendView.swift:297 legendToggleSelect), so paging is genuinely dead while arrows render with cursor:'pointer' (line 452). User cannot page an overflowing scroll legend — dropped interaction on a visible control. Medium.	
FUNC_GAP	medium	small	Y		Sources/EChartsKit/component/legend/ScrollableLegendView.swift	426	_pageGo has no caller because createPageButton does not wire the onclick — the scroll-legend page-flip interaction is inert.	Confirmed: _pageGo (:428, dispatches legendScroll) has no caller because createPageButton never wires onclick. Same root cause as :192; scroll-legend page-flip is inert. Medium.	
FUNC_GAP	medium	small	Y		Sources/EChartsKit/component/marker/MarkAreaView.swift	253	dataToPoint dispatched only via as? Cartesian2D; polar/geo markArea returns [NaN,NaN] because the CoordinateSystem protocol default is [].	dataToPoint dispatched only via as? Cartesian2D (L255); protocol default is []. A polar/geo markArea yields [NaN,NaN] endpoints so the polygon is degenerate/unrendered. Confirmed live gap for non-cartesian markArea.	
FUNC_GAP	medium	small	Y		Sources/EChartsKit/component/marker/MarkAreaView.swift	469	Item visual 'style' bag bridged to PathStyleProps via barStyleFromDict, but gradient/pattern fills are not bridged, so gradient-filled markAreas won't paint.	Confirmed: barStyleFromDict (BarView.swift:972) bridges only solid color strings (+ decal at :988) — gradient/pattern ZRColor cases return nil, so a gradient/pattern-filled markArea gets no fill. Real gap for gradient fills.	
FUNC_GAP	medium	medium	Y		Sources/EChartsKit/component/marker/MarkAreaView.swift	485	markArea label + tooltip-model wiring (setLabelStyle/getLabelStatesModels + getECData(polygon).dataModel) is stubbed out, so markAreas render no labels; remaining blocker is MarkerModel:DataModel conformance.	Label + getECData(polygon).dataModel wiring is stubbed (L481-488); setLabelStyle/getLabelStatesModels and tokens all EXIST now, so the real blocker is MarkerModel not conforming to DataModel. markArea labels silently absent — a real option ignored.	
FUNC_GAP	medium	small	Y		Sources/EChartsKit/component/marker/MarkLineView.swift	245	Comment says SeriesModel.getMarkerPosition (bar/candlestick override) is not ported and the generic else branch is always taken, but the bar override now exists — it is just never called from here, so bar/candlestick markLine positioning still silently uses the generic path.	REFUTE STALE. BaseBarSeries.getMarkerPosition IS ported (BaseBarSeries.swift:86) and MarkPointView.swift:85 actually calls barSeries.getMarkerPosition — but MarkLineView never does; lines 244-250 unconditionally take the generic coordSys.dataToPoint else-branch. So this is a real, unwired functional gap (bar/candlestick markLine with explicit coord positioned via generic path, inconsistent with markPoint), not merely a stale comment. Common min/max/average lines still work via the Infinity-expansion path, so medium not high.	
FUNC_GAP	medium	medium	Y		Sources/EChartsKit/component/marker/MarkerModel.swift	142	DataFormatMixin mixin conformance is blocked by ecModel-optionality impedance, so getFormattedLabel/getRawValue are unavailable on MarkerModel even though DataFormatMixin is ported.	CONFIRMED: DataFormatMixin protocol+extension ARE ported (dataFormat.swift:41/55; getFormattedLabel:138, getRawValue:222) but MarkerModel is declared `ComponentModel, DataHost` (line 148) — it does NOT conform to DataFormatMixin. So getFormattedLabel/getRawValue are unavailable on MarkerModel; conformance blocked by ecModel-optionality as stated.	
FUNC_GAP	medium	medium	Y		Sources/EChartsKit/component/marker/MarkerModel.swift	285	formatTooltip returns nil: blocked by both unavailable getRawValue (mixin conformance) and unported createTooltipMarkup; marker tooltips produce no markup.	CONFIRMED gap (formatTooltip returns nil → marker tooltips produce no markup) but one stated cause is stale: createTooltipMarkup IS ported (tooltipMarkup.swift:249). Real remaining blocker is only the unavailable getRawValue (mixin not conformed, line 142).	
FUNC_GAP	medium	medium	Y		Sources/EChartsKit/component/marker/MarkerModel.swift	309	getDataParams omits the DataFormatMixin base computation (color/encode/dimensionNames/percent/etc); only the host-series patch is applied on a partial scaffold.	CONFIRMED: getDataParams builds a partial scaffold (lines 315-332) with color:nil, dimensionNames:nil, encode:nil; the DataFormatMixin.getDataParams base (color/encode/dimensionNames/percent) is not invoked because conformance is blocked. Only the host-series patch is applied.	
FUNC_GAP	medium	small	Y		Sources/EChartsKit/component/matrix/MatrixView.swift	429	A function/closure cell-label formatter cannot be invoked from the option bag; falls through to the default text, silently ignoring function formatters.	CONFIRMED: lines 428-432 — util.isFunction(formatter) branch is `_ = params` (no-op) and falls through to default text. A function cell-label formatter is silently ignored.	
FUNC_GAP	medium	small	Y		Sources/EChartsKit/component/matrix/MatrixView.swift	496	eventData/triggerEvent wiring is deferred; matrix cells emit no eventData even though getECData (innerStore) is ported.	CONFIRMED: lines 495-496 PORT-TODO; no getECData(cellRect).eventData assignment. Matrix cells emit no eventData; triggerEvent wiring deferred. Interaction gap.	
FUNC_GAP	medium	small	Y		Sources/EChartsKit/component/matrix/MatrixView.swift	628	fill/stroke gradient/pattern/decal objects are silently dropped; only String (incl. 'none') paints are mapped, so gradient cell fills do not render.	CONFIRMED: matrixColorString (650-653) only maps String / ZRColor.color; matrixPathStyleFromDict fill/stroke (630-631) drop gradient/pattern/decal objects. Gradient cell fills do not render.	
FUNC_GAP	medium	large	Y		Sources/EChartsKit/component/parallel/ParallelComponentView.swift	40	Class-header note that the whole axis-expand pointer-interaction seam (handler bodies) is deferred; the interaction is genuinely unwired.	Handler table (mousedown/mouseup/mousemove) is comments only (lines 119-122, 165-201); getZr() not forwarded on ExtensionAPI (grep: only in comments). Interaction genuinely unwired. Note additional blocker: getSlidedAxisExpandWindow is itself a stub returning behavior:'none'. Opt-in (axisExpandable).	
FUNC_GAP	medium	medium	Y		Sources/EChartsKit/component/parallel/ParallelComponentView.swift	115	render() does not wire the axis-expand handlers because ExtensionAPI.getZr() is not actually forwarded (only listed); getSlidedAxisExpandWindow/dispatchAction cited as deferred now exist.	getZr() not forwarded (grep: comments only) — real blocker confirmed. dispatchAction exists (ExtensionAPI.swift:151), getSlidedAxisExpandWindow exists (Parallel.swift:587) but is a stub returning 'none'. Interaction unwired.	
FUNC_GAP	medium	medium	Y		Sources/EChartsKit/component/parallel/ParallelComponentView.swift	167	mousedown/mouseup/mousemove axis-expand handler table left as comments; stated blockers getSlidedAxisExpandWindow (Parallel.swift:587) and parallelAxisExpand action are actually present, real remaining blocker is getZr forwarding.	Handler table is comments only. getSlidedAxisExpandWindow at Parallel.swift:587 and parallelAxisExpand action DO exist (auditor correct), but getSlidedAxisExpandWindow is a stub (behavior always 'none') AND getZr not forwarded — TWO blockers, not one. Interaction unwired.	
